protocol,src_port,dst_port,packet_length,timestamp,flags,src_ip,dst_ip,classification
6,443,58167,1474,1456336361.801099,A,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336361.801108,A,10.0.2.15,195.154.107.23,2
6,443,58167,1228,1456336361.801139,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336361.841825,A,10.0.2.15,195.154.107.23,2
6,58167,443,1111,1456336361.844397,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336361.844539,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336361.914603,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336361.914682,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336361.914829,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336361.914829,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336361.914843,A,195.154.107.23,10.0.2.15,2
6,443,58167,1228,1456336361.914850,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1392,1456336361.914866,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336361.915076,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336361.930644,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336361.930710,A,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336361.930730,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336361.930785,A,195.154.107.23,10.0.2.15,2
6,443,58167,1146,1456336361.930800,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336361.930865,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.042582,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.042649,A,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.042667,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.042708,A,195.154.107.23,10.0.2.15,2
6,443,58167,453,1456336362.042720,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.042801,A,10.0.2.15,195.154.107.23,2
6,58167,443,597,1456336362.043438,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.043568,A,195.154.107.23,10.0.2.15,2
6,443,58167,1392,1456336362.050628,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.058373,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.058437,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.058445,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.058452,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.058458,A,195.154.107.23,10.0.2.15,2
6,443,58167,1146,1456336362.058464,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.058573,A,10.0.2.15,195.154.107.23,2
6,58167,443,597,1456336362.059453,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.059688,A,195.154.107.23,10.0.2.15,2
6,58167,443,597,1456336362.060526,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.060689,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.170474,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.170562,A,195.154.107.23,10.0.2.15,2
6,443,58167,1228,1456336362.170573,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1392,1456336362.170583,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.170765,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.186275,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.186338,A,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.186354,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.186391,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.186400,A,195.154.107.23,10.0.2.15,2
6,443,58167,1064,1456336362.186405,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.186410,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.186417,A,195.154.107.23,10.0.2.15,2
6,443,58167,1228,1456336362.186423,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.186461,A,10.0.2.15,195.154.107.23,2
6,58167,443,597,1456336362.187458,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.187605,A,195.154.107.23,10.0.2.15,2
6,58167,443,597,1456336362.189237,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.189466,A,195.154.107.23,10.0.2.15,2
6,58167,443,597,1456336362.190174,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.190362,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.300501,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.300568,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.300752,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.301007,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.301026,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.301201,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.314447,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.314570,A,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.314620,A,10.0.2.15,195.154.107.23,2
6,443,58167,1228,1456336362.314740,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.314777,A,195.154.107.23,10.0.2.15,2
6,443,58167,1347,1456336362.314804,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.314825,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.314846,A,195.154.107.23,10.0.2.15,2
6,443,58167,1228,1456336362.314867,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.314930,A,10.0.2.15,195.154.107.23,2
6,58167,443,54,1456336362.315914,A,10.0.2.15,195.154.107.23,2
6,443,58167,1392,1456336362.428833,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1392,1456336362.428873,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.428894,A,10.0.2.15,195.154.107.23,2
6,58167,443,1111,1456336362.429880,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.430017,A,195.154.107.23,10.0.2.15,2
6,443,58167,1392,1456336362.430030,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1392,1456336362.430106,PA,195.154.107.23,10.0.2.15,2
6,58167,443,597,1456336362.430191,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.430292,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.443127,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.443197,A,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.443216,A,10.0.2.15,195.154.107.23,2
6,443,58167,1228,1456336362.443246,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.443256,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.443265,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.443272,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.443279,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.443287,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.443295,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1392,1456336362.443302,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.443387,A,10.0.2.15,195.154.107.23,2
6,58167,443,597,1456336362.444480,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.444806,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.558767,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.558832,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.558850,A,10.0.2.15,195.154.107.23,2
6,58167,443,597,1456336362.559436,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.559733,A,195.154.107.23,10.0.2.15,2
6,58167,443,597,1456336362.561383,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.561542,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.571071,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.571138,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.571149,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.571158,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.571169,A,195.154.107.23,10.0.2.15,2
6,443,58167,982,1456336362.571181,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.571190,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.571198,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.571207,A,195.154.107.23,10.0.2.15,2
6,443,58167,1146,1456336362.571215,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.571281,A,10.0.2.15,195.154.107.23,2
6,58167,443,597,1456336362.572904,PA,10.0.2.15,195.154.107.23,2
6,443,58167,60,1456336362.573012,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.609706,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.609801,A,195.154.107.23,10.0.2.15,2
6,443,58167,1228,1456336362.609814,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.610048,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.687446,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.687510,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.687531,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.827463,A,195.154.107.23,10.0.2.15,2
6,443,58167,1310,1456336362.827508,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.827530,A,10.0.2.15,195.154.107.23,2
6,443,58167,1392,1456336362.858988,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.866326,A,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.866352,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.866387,A,195.154.107.23,10.0.2.15,2
6,443,58167,1228,1456336362.866396,PA,195.154.107.23,10.0.2.15,2
6,443,58167,1392,1456336362.866402,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.866450,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.943915,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.943962,A,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.943979,A,10.0.2.15,195.154.107.23,2
6,443,58167,1474,1456336362.944016,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.944032,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.944038,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.944045,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.944050,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.944054,A,195.154.107.23,10.0.2.15,2
6,443,58167,1474,1456336362.944059,A,195.154.107.23,10.0.2.15,2
6,443,58167,1055,1456336362.944063,PA,195.154.107.23,10.0.2.15,2
6,58167,443,54,1456336362.944064,A,10.0.2.15,195.154.107.23,2
6,58167,443,54,1456336362.944343,A,10.0.2.15,195.154.107.23,2
6,58167,443,597,1456336362.945506,PA,10.0.2.15,195.154.107.23,2
