protocol,src_port,dst_port,packet_length,timestamp,flags,src_ip,dst_ip,classification
6,37652,443,54,1456328170.095980,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.096055,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.096089,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.096106,A,195.154.107.23,10.0.2.15,6
6,443,37652,982,1456328170.096121,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.096372,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328170.098541,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.098748,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.143277,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.143318,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.143323,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.143328,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.143332,A,195.154.107.23,10.0.2.15,6
6,443,37652,214,1456328170.143335,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.143402,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.176273,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.176296,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.176307,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.212110,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.212133,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.212142,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328170.212172,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.212233,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.212240,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.212246,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.212251,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.212293,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.212300,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.212366,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.215167,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.215185,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.215202,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328170.215430,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.215552,A,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.224762,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.228686,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.228710,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.228774,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.239372,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.239434,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.239455,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328170.239480,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.261089,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.261126,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.261397,PA,195.154.107.23,10.0.2.15,6
6,37652,443,597,1456328170.261506,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.261633,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.268577,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.268622,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.268633,A,10.0.2.15,195.154.107.23,6
6,443,37652,1040,1456328170.272886,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.277466,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.277503,A,10.0.2.15,195.154.107.23,6
6,443,37652,1310,1456328170.277543,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.285069,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.285107,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.306349,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.306394,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.306404,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.329792,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.334687,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.334723,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.356060,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.356106,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.356117,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328170.356131,PA,195.154.107.23,10.0.2.15,6
6,37652,443,597,1456328170.356423,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.356526,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.371221,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.371268,A,195.154.107.23,10.0.2.15,6
6,443,37652,1228,1456328170.371273,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.371368,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.381747,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.385946,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.385986,A,10.0.2.15,195.154.107.23,6
6,443,37652,1310,1456328170.386034,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.404800,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.404838,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.404883,A,195.154.107.23,10.0.2.15,6
6,443,37652,1228,1456328170.404890,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.404989,A,10.0.2.15,195.154.107.23,6
6,443,37652,1194,1456328170.411701,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.415767,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.415784,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.415823,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.423320,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.423357,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.431051,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.431074,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.431143,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328170.436436,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.436511,A,195.154.107.23,10.0.2.15,6
6,37652,443,597,1456328170.436616,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.436722,A,195.154.107.23,10.0.2.15,6
6,37652,443,597,1456328170.436914,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.436977,A,195.154.107.23,10.0.2.15,6
6,37652,443,597,1456328170.437406,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.437476,A,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.438764,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.460981,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.461026,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.461131,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.469854,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.469896,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.469906,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328170.470165,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.470263,A,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.483115,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.492801,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.492954,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.501720,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.501772,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.501787,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.509797,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.509929,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.509967,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328170.510962,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.511257,A,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.518991,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.548502,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.548587,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.548789,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.549414,PA,195.154.107.23,10.0.2.15,6
6,443,37652,399,1456328170.575396,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.575483,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.577329,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.581634,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.581724,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.582424,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.582461,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.582673,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.583594,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.583650,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.583673,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.584606,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.584671,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.584693,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328170.584756,PA,195.154.107.23,10.0.2.15,6
6,37652,443,597,1456328170.585571,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.585870,A,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.592488,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.621469,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.621535,A,10.0.2.15,195.154.107.23,6
6,443,37652,1310,1456328170.621637,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.643332,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.643414,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.652403,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.652499,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.652690,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.661137,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.676938,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.677010,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.677126,A,195.154.107.23,10.0.2.15,6
6,443,37652,1228,1456328170.677147,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.677350,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.685545,PA,195.154.107.23,10.0.2.15,6
6,443,37652,370,1456328170.705040,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.705132,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.706860,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.706928,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.707124,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.717601,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.717697,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.717724,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328170.717799,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.735080,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.735153,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.735493,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.735519,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.736163,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328170.736655,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.737078,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.766010,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.766124,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.766153,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328170.766228,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328170.778024,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.778141,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.833264,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.833330,A,195.154.107.23,10.0.2.15,6
6,443,37652,1228,1456328170.833376,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.833583,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328170.834388,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328170.834622,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.835980,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328170.836051,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.836248,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.836772,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.838028,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.838073,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328170.838181,A,195.154.107.23,10.0.2.15,6
6,443,37652,283,1456328170.838206,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.838340,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328170.843490,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328170.861497,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.861545,A,10.0.2.15,195.154.107.23,6
6,443,37652,1310,1456328170.861600,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328170.901459,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.020492,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020543,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020551,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020557,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020563,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020569,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020575,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020581,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020586,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020590,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020594,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020598,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020602,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020606,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020610,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020613,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020617,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020621,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020625,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020629,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020633,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020636,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.020638,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.020642,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.020645,A,195.154.107.23,10.0.2.15,6
6,443,37652,903,1456328171.020651,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.020926,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328171.021297,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328171.021420,A,195.154.107.23,10.0.2.15,6
6,37652,443,597,1456328171.022881,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328171.023012,A,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.035134,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.035183,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.035194,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328171.036361,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.037382,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.037437,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328171.038535,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328171.038993,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.059089,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328171.059138,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.059144,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.059224,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.072139,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.072184,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.072194,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328171.072229,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.101053,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.101097,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.103976,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.104010,A,195.154.107.23,10.0.2.15,6
6,443,37652,1228,1456328171.104016,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.104082,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.114224,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328171.114271,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.114284,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328171.114643,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328171.114826,A,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.121188,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.137191,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.137229,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328171.139523,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.150012,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.150050,A,10.0.2.15,195.154.107.23,6
6,443,37652,1397,1456328171.150092,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.168285,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.168391,A,10.0.2.15,195.154.107.23,6
6,443,37652,1310,1456328171.168559,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.168591,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.168929,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.186257,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328171.186390,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.186428,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328171.204169,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.212454,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.212521,A,10.0.2.15,195.154.107.23,6
6,443,37652,1310,1456328171.212624,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.219882,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.219921,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.221170,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328171.221230,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.221241,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.221472,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.245768,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.245874,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.245908,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328171.245952,PA,195.154.107.23,10.0.2.15,6
6,37652,443,597,1456328171.246951,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328171.247310,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.271864,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.271950,A,195.154.107.23,10.0.2.15,6
6,443,37652,1228,1456328171.271961,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.272159,A,10.0.2.15,195.154.107.23,6
6,443,37652,990,1456328171.302945,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.310217,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.310271,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328171.310350,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.320356,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.320411,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328171.321096,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328171.321321,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.325140,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328171.325210,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.325502,A,10.0.2.15,195.154.107.23,6
6,443,37652,1392,1456328171.329273,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.335960,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.336182,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.336244,A,195.154.107.23,10.0.2.15,6
6,443,37652,1228,1456328171.336261,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.338255,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.346209,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.346279,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.346304,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328171.346371,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.364486,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.364544,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.372530,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328171.372606,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1392,1456328171.372619,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.372772,A,10.0.2.15,195.154.107.23,6
6,37652,443,597,1456328171.373276,PA,10.0.2.15,195.154.107.23,6
6,443,37652,60,1456328171.373438,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.383858,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.384141,A,195.154.107.23,10.0.2.15,6
6,443,37652,1228,1456328171.384160,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.384318,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.394253,A,195.154.107.23,10.0.2.15,6
6,443,37652,1310,1456328171.394327,PA,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.394354,A,10.0.2.15,195.154.107.23,6
6,443,37652,1474,1456328171.404474,A,195.154.107.23,10.0.2.15,6
6,443,37652,1474,1456328171.404609,A,195.154.107.23,10.0.2.15,6
6,37652,443,54,1456328171.404658,A,10.0.2.15,195.154.107.23,6
6,443,37652,1228,1456328171.404783,PA,195.154.107.23,10.0.2.15,6
6,443,37652,1244,1456328171.439829,PA,195.154.107.23,10.0.2.15,6
