protocol,src_port,dst_port,packet_length,timestamp,flags,src_ip,dst_ip,classification
6,34160,9001,609,1427991173.030567,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991173.030612,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991173.030647,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991173.079212,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991173.079247,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991173.079303,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991173.079398,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991173.079408,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991173.079604,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991173.118388,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991173.155865,A,217.23.3.253,131.202.240.150,6
6,9001,34160,4080,1427991173.155986,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991173.156025,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991173.156062,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991173.156278,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991173.156335,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991173.156393,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991173.159920,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991173.159984,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1335,1427991173.160016,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,1404,1427991173.167144,A,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991173.298810,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,900,1427991173.298846,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991173.428389,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991173.428425,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1152,1427991173.559804,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991173.578003,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991173.746048,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991173.746081,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991173.773230,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991173.814363,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991173.915652,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1152,1427991173.942703,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991173.943191,PA,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991174.038476,A,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991174.086168,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,900,1427991174.086250,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.089117,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.089203,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.089241,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1075,1427991174.215913,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991174.224728,PA,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991174.227538,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991174.252104,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1152,1427991174.364832,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,648,1427991174.364869,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991174.384356,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.431382,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.441691,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.441721,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.443189,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.443312,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.443322,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.443368,A,217.23.3.253,131.202.240.150,6
6,9001,34160,2742,1427991174.443618,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.443627,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991174.443735,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.443744,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.444383,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.444433,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.444443,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.444530,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.444737,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.444742,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.444791,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.444882,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.444885,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.451987,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.452207,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.452209,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991174.452270,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.452321,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.452576,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.452585,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.453072,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.490392,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991174.553386,A,217.23.3.253,131.202.240.150,6
6,34160,9001,357,1427991174.553461,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991174.569979,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.570046,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.570134,A,217.23.3.253,131.202.240.150,6
6,9001,34160,2742,1427991174.570934,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.570984,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991174.572321,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.572362,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.572427,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.572752,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.572799,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.572989,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.573192,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.573232,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.573525,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.574029,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.574070,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.574290,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.574430,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.574446,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.582564,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.582684,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.582705,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991174.582848,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.582991,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991174.583186,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.583204,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991174.583456,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.583473,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991174.583671,A,217.23.3.253,131.202.240.150,6
6,9001,34160,4080,1427991174.584298,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.584316,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991174.584357,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.584375,A,131.202.240.150,217.23.3.253,6
6,9001,34160,3850,1427991174.597961,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.598007,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991174.713422,A,217.23.3.253,131.202.240.150,6
6,34160,9001,900,1427991174.713455,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991174.730642,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991174.770421,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991174.890319,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991174.890396,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991175.028591,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991175.680630,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991175.809539,A,217.23.3.253,131.202.240.150,6
6,9001,34160,609,1427991175.867541,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991175.867576,A,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991175.996478,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991175.996548,A,131.202.240.150,217.23.3.253,6
6,34160,9001,609,1427991175.997560,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991176.135559,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991176.368349,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991176.496634,A,217.23.3.253,131.202.240.150,6
6,9001,34160,609,1427991176.567332,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991176.606452,A,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991176.737798,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991176.737877,A,131.202.240.150,217.23.3.253,6
6,34160,9001,609,1427991176.739281,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991176.869456,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991177.409922,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991177.538436,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991177.574864,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991177.613213,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991177.650390,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991177.703232,A,217.23.3.253,131.202.240.150,6
6,34160,9001,1152,1427991177.703307,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991177.779896,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991177.779931,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991177.780255,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991177.831820,A,217.23.3.253,131.202.240.150,6
6,34160,9001,357,1427991177.831852,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991177.909388,PA,217.23.3.253,131.202.240.150,6
6,9001,34160,66,1427991177.910060,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991177.946413,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991177.964225,A,217.23.3.253,131.202.240.150,6
6,34160,9001,1152,1427991177.964257,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991178.060813,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991178.060847,A,131.202.240.150,217.23.3.253,6
6,9001,34160,900,1427991178.075860,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991178.075871,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991178.076228,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991178.093435,A,217.23.3.253,131.202.240.150,6
6,34160,9001,900,1427991178.093459,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991178.205587,PA,217.23.3.253,131.202.240.150,6
6,9001,34160,66,1427991178.205616,A,217.23.3.253,131.202.240.150,6
6,9001,34160,66,1427991178.221657,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991178.242417,A,131.202.240.150,217.23.3.253,6
6,34160,9001,609,1427991178.249205,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1152,1427991178.370535,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991178.370572,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991178.378197,A,217.23.3.253,131.202.240.150,6
6,34160,9001,1152,1427991178.378230,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1152,1427991178.498981,PA,217.23.3.253,131.202.240.150,6
6,9001,34160,66,1427991178.508031,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991178.508063,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991178.614172,A,217.23.3.253,131.202.240.150,6
6,9001,34160,357,1427991178.639581,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991178.639617,A,131.202.240.150,217.23.3.253,6
6,34160,9001,609,1427991178.650836,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991178.816395,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991178.816429,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991178.984285,A,217.23.3.253,131.202.240.150,6
6,9001,34160,609,1427991179.005752,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991179.050444,A,131.202.240.150,217.23.3.253,6
6,34160,9001,609,1427991179.134001,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991179.183671,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991179.183739,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991179.343545,A,217.23.3.253,131.202.240.150,6
6,34160,9001,1152,1427991179.343609,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991179.508209,A,217.23.3.253,131.202.240.150,6
6,9001,34160,609,1427991179.533473,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991179.533535,A,131.202.240.150,217.23.3.253,6
6,34160,9001,609,1427991179.535022,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991179.665837,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991179.702445,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991179.743511,A,217.23.3.253,131.202.240.150,6
6,34160,9001,1152,1427991179.743585,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991179.911508,A,217.23.3.253,131.202.240.150,6
6,34160,9001,1152,1427991179.911541,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991179.919178,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991179.919188,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1152,1427991180.051526,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,1152,1427991180.051560,PA,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991180.123906,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1152,1427991180.191104,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,357,1427991180.191142,PA,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991180.224936,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1152,1427991180.323091,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,357,1427991180.323181,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991180.403057,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991180.442413,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991180.453358,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991180.461866,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991180.588479,A,217.23.3.253,131.202.240.150,6
6,34160,9001,117,1427991180.588506,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991180.662563,A,217.23.3.253,131.202.240.150,6
6,9001,34160,66,1427991180.725705,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991180.755760,A,217.23.3.253,131.202.240.150,6
6,34160,9001,78,1427991180.755787,A,131.202.240.150,217.23.3.253,6
6,9001,34160,357,1427991180.884712,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991180.884753,A,131.202.240.150,217.23.3.253,6
6,34160,9001,609,1427991180.885425,PA,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991180.885645,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991181.017595,A,217.23.3.253,131.202.240.150,6
6,34160,9001,357,1427991181.017639,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,105,1427991181.021876,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.058432,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991181.189784,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991181.189827,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991181.195949,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.195996,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991181.200070,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991181.200536,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991181.319842,A,217.23.3.253,131.202.240.150,6
6,34160,9001,105,1427991181.319880,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991181.325358,PA,217.23.3.253,131.202.240.150,6
6,9001,34160,2742,1427991181.329241,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.329262,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991181.330386,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1104,1427991181.459940,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991181.460945,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,609,1427991181.592590,PA,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.630425,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991181.673382,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.673431,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991181.673476,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.673493,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991181.763232,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.763276,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991181.807889,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991181.807970,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.807996,A,131.202.240.150,217.23.3.253,6
6,34160,9001,609,1427991181.874471,PA,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991181.874549,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991181.874749,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991181.900220,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.900260,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991181.939456,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991181.939486,A,131.202.240.150,217.23.3.253,6
6,34160,9001,1404,1427991181.956284,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991182.003450,A,217.23.3.253,131.202.240.150,6
6,34160,9001,396,1427991182.003482,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991182.028431,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991182.028575,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.028586,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991182.069343,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991182.069450,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.069460,A,131.202.240.150,217.23.3.253,6
6,9001,34160,66,1427991182.131816,A,217.23.3.253,131.202.240.150,6
6,9001,34160,66,1427991182.137539,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991182.137604,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991182.165934,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.166013,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991182.203358,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991182.203470,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.203501,A,131.202.240.150,217.23.3.253,6
6,9001,34160,4080,1427991182.307110,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991182.307194,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991182.335666,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.335724,A,131.202.240.150,217.23.3.253,6
6,9001,34160,4080,1427991182.435776,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.435847,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991182.463808,A,217.23.3.253,131.202.240.150,6
6,9001,34160,1404,1427991182.463920,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.463950,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991182.565668,A,217.23.3.253,131.202.240.150,6
6,9001,34160,2742,1427991182.565769,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.565800,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991182.593176,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.593244,A,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991182.694570,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.694652,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991182.694754,A,217.23.3.253,131.202.240.150,6
6,34160,9001,609,1427991182.694965,PA,131.202.240.150,217.23.3.253,6
6,9001,34160,2742,1427991182.721910,A,217.23.3.253,131.202.240.150,6
6,34160,9001,66,1427991182.721972,A,131.202.240.150,217.23.3.253,6
6,9001,34160,1404,1427991182.822918,A,217.23.3.253,131.202.240.150,6
